,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
275,Kerala,1,7,1,1,0.1263265162706375,0.15669423967077778,0.47070826355966455
276,Kerala,1,7,1,5,0.06795217841863632,0.08014357032465687,0.8615393405440468
277,Kerala,1,7,1,8,0.1046934574842453,0.12559226659367156,0.6599719064421212
278,Kerala,1,7,1,16,0.062161024659872055,0.0726264983708326,0.8862950818928269
279,Kerala,1,7,1,32,0.07079372555017471,0.08251635133383523,0.8532192565425812
280,Kerala,1,15,1,1,0.4387216567993164,0.46720887202239164,-4.3615644276120795
281,Kerala,1,15,1,5,0.13208195567131042,0.1488813615435895,0.455560035709741
282,Kerala,1,15,1,8,0.06531327962875366,0.07034089918939426,0.8784695256588436
283,Kerala,1,15,1,16,0.11431606113910675,0.12718369746557648,0.6026874347899329
284,Kerala,1,15,1,32,0.05959422513842583,0.06466189083131914,0.8973010068884192
285,Kerala,2,5,1,1,0.2133888304233551,0.25970398020868884,-0.4210612897915591
286,Kerala,2,5,1,5,0.10724389553070068,0.12511318268263347,0.6701915828343799
287,Kerala,2,5,1,8,0.11775558441877365,0.14053940154642322,0.583848210371329
288,Kerala,2,5,1,16,0.12265710532665253,0.14481546191585015,0.5581392656831756
289,Kerala,2,5,1,32,0.08304162323474884,0.0957244100061712,0.8069361408932592
290,Kerala,2,7,1,1,0.132904052734375,0.16276121075754366,0.4289280009656038
291,Kerala,2,7,1,5,0.16340328752994537,0.1937365081150343,0.19088181360353096
292,Kerala,2,7,1,8,0.17357414960861206,0.20180989910516003,0.12204151479937497
293,Kerala,2,7,1,16,0.12970536947250366,0.15346562126891547,0.49229518684371376
294,Kerala,2,7,1,32,0.09238743036985397,0.10601121861683417,0.7577338665517697
295,Kerala,2,15,1,1,0.24608393013477325,0.2807103914530155,-0.9354695196336127
296,Kerala,2,15,1,5,0.16822078824043274,0.18958606185277077,0.11715955892146723
297,Kerala,2,15,1,8,0.12139739096164703,0.13470444465356288,0.5543096574616088
298,Kerala,2,15,1,16,0.1472131758928299,0.16244750779803616,0.3518202232384775
299,Kerala,2,15,1,32,0.12471191585063934,0.13793455132071053,0.5326788142596395
300,Kerala,3,5,1,1,0.25852876901626587,0.31693653128131194,-1.1164117224589454
301,Kerala,3,5,1,5,0.16074223816394806,0.19468750136239188,0.20139557618155035
302,Kerala,3,5,1,8,0.1253061592578888,0.14759719313482864,0.5410009691848412
303,Kerala,3,5,1,16,0.1370934695005417,0.1586257681448504,0.46984474831491885
